"day","month","year","cases","deaths","country","comul_rate"
11,7,2020,0,0,"Nicaragua",10.32770132
10,7,2020,0,0,"Nicaragua",10.32770132
9,7,2020,0,0,"Nicaragua",10.32770132
8,7,2020,327,8,"Nicaragua",10.32770132
7,7,2020,0,0,"Nicaragua",7.71522066
6,7,2020,0,0,"Nicaragua",7.71522066
5,7,2020,0,0,"Nicaragua",7.71522066
4,7,2020,0,0,"Nicaragua",7.71522066
3,7,2020,0,0,"Nicaragua",7.71522066
2,7,2020,0,0,"Nicaragua",7.71522066
1,7,2020,349,9,"Nicaragua",10.63325462
30,6,2020,0,0,"Nicaragua",7.86799731
29,6,2020,0,0,"Nicaragua",7.86799731
28,6,2020,0,0,"Nicaragua",7.86799731
27,6,2020,0,0,"Nicaragua",7.86799731
26,6,2020,0,0,"Nicaragua",10.78603126
25,6,2020,0,0,"Nicaragua",10.78603126
24,6,2020,156,10,"Nicaragua",13.15406929
23,6,2020,0,0,"Nicaragua",10.7707536
22,6,2020,0,0,"Nicaragua",10.7707536
21,6,2020,0,0,"Nicaragua",10.7707536
20,6,2020,0,0,"Nicaragua",13.68878755
19,6,2020,0,0,"Nicaragua",13.68878755
18,6,2020,191,0,"Nicaragua",13.68878755
17,6,2020,168,9,"Nicaragua",10.7707536
16,6,2020,0,0,"Nicaragua",13.68878755
15,6,2020,0,0,"Nicaragua",13.68878755
14,6,2020,0,0,"Nicaragua",13.68878755
13,6,2020,191,0,"Nicaragua",13.68878755
12,6,2020,0,0,"Nicaragua",10.7707536
11,6,2020,155,9,"Nicaragua",10.7707536
10,6,2020,0,0,"Nicaragua",8.40271557
9,6,2020,0,0,"Nicaragua",15.73599462
8,6,2020,0,0,"Nicaragua",15.73599462
7,6,2020,191,0,"Nicaragua",15.73599462
6,6,2020,0,0,"Nicaragua",12.81796067
5,6,2020,0,0,"Nicaragua",16.6984875
4,6,2020,0,0,"Nicaragua",16.6984875
3,6,2020,359,11,"Nicaragua",16.6984875
2,6,2020,0,0,"Nicaragua",11.21380588
1,6,2020,0,0,"Nicaragua",11.21380588
31,5,2020,0,0,"Nicaragua",11.21380588
30,5,2020,0,0,"Nicaragua",11.21380588
29,5,2020,0,0,"Nicaragua",11.21380588
28,5,2020,0,0,"Nicaragua",11.21380588
27,5,2020,480,18,"Nicaragua",11.21380588
26,5,2020,0,0,"Nicaragua",4.01802581
25,5,2020,0,0,"Nicaragua",4.01802581
24,5,2020,0,0,"Nicaragua",4.01802581
23,5,2020,254,9,"Nicaragua",4.01802581
22,5,2020,0,0,"Nicaragua",0.13749898
21,5,2020,0,0,"Nicaragua",0.13749898
20,5,2020,0,0,"Nicaragua",0.13749898
19,5,2020,0,0,"Nicaragua",0.15277665
18,5,2020,0,0,"Nicaragua",0.16805431
17,5,2020,0,0,"Nicaragua",0.16805431
16,5,2020,0,0,"Nicaragua",0.16805431
15,5,2020,0,0,"Nicaragua",0.16805431
14,5,2020,0,0,"Nicaragua",0.16805431
13,5,2020,9,3,"Nicaragua",0.18333198
12,5,2020,0,0,"Nicaragua",0.04583299
11,5,2020,0,0,"Nicaragua",0.04583299
10,5,2020,0,0,"Nicaragua",0.06111066
9,5,2020,0,0,"Nicaragua",0.07638832
8,5,2020,0,0,"Nicaragua",0.09166599
7,5,2020,0,0,"Nicaragua",0.09166599
6,5,2020,1,0,"Nicaragua",0.09166599
5,5,2020,1,0,"Nicaragua",0.09166599
4,5,2020,0,1,"Nicaragua",0.07638832
3,5,2020,0,0,"Nicaragua",0.07638832
2,5,2020,0,0,"Nicaragua",0.07638832
1,5,2020,0,0,"Nicaragua",0.07638832
30,4,2020,1,1,"Nicaragua",0.07638832
29,4,2020,0,0,"Nicaragua",0.06111066
28,4,2020,0,0,"Nicaragua",0.06111066
27,4,2020,1,0,"Nicaragua",0.06111066
26,4,2020,1,0,"Nicaragua",0.07638832
25,4,2020,1,1,"Nicaragua",0.06111066
24,4,2020,0,0,"Nicaragua",0.06111066
23,4,2020,0,0,"Nicaragua",0.06111066
22,4,2020,1,0,"Nicaragua",0.06111066
21,4,2020,0,1,"Nicaragua",0.04583299
20,4,2020,0,0,"Nicaragua",0.06111066
19,4,2020,0,0,"Nicaragua",0.06111066
18,4,2020,0,0,"Nicaragua",0.06111066
17,4,2020,0,0,"Nicaragua",0.06111066
16,4,2020,0,0,"Nicaragua",0.06111066
15,4,2020,0,0,"Nicaragua",0.07638832
14,4,2020,0,0,"Nicaragua",0.07638832
13,4,2020,2,0,"Nicaragua",0.07638832
12,4,2020,0,0,"Nicaragua",0.04583299
11,4,2020,1,0,"Nicaragua",0.07638832
10,4,2020,0,0,"Nicaragua",0.06111066
9,4,2020,0,0,"Nicaragua",0.06111066
8,4,2020,0,0,"Nicaragua",0.06111066
7,4,2020,1,0,"Nicaragua",0.06111066
6,4,2020,0,0,"Nicaragua",0.04583299
5,4,2020,0,0,"Nicaragua",0.04583299
4,4,2020,0,0,"Nicaragua",0.04583299
3,4,2020,0,0,"Nicaragua",0.06111066
2,4,2020,1,0,"Nicaragua",0.06111066
1,4,2020,0,0,"Nicaragua",0.06111066
31,3,2020,0,0,"Nicaragua",NA
30,3,2020,0,0,"Nicaragua",NA
29,3,2020,2,0,"Nicaragua",NA
28,3,2020,0,1,"Nicaragua",NA
27,3,2020,0,0,"Nicaragua",NA
26,3,2020,0,0,"Nicaragua",NA
25,3,2020,0,0,"Nicaragua",NA
24,3,2020,0,0,"Nicaragua",NA
23,3,2020,0,0,"Nicaragua",NA
22,3,2020,0,0,"Nicaragua",NA
21,3,2020,1,0,"Nicaragua",NA
20,3,2020,0,0,"Nicaragua",NA
19,3,2020,1,0,"Nicaragua",NA
14,12,2020,59,0,"Niger",3.183085
13,12,2020,39,0,"Niger",3.06725846
12,12,2020,34,0,"Niger",2.95143191
11,12,2020,48,1,"Niger",2.92998255
10,12,2020,91,0,"Niger",2.82702563
9,12,2020,93,1,"Niger",2.49241561
8,12,2020,38,1,"Niger",2.20070432
7,12,2020,67,0,"Niger",2.09345752
6,12,2020,63,0,"Niger",1.87896392
5,12,2020,86,1,"Niger",1.65589058
4,12,2020,0,0,"Niger",1.30841095
3,12,2020,54,1,"Niger",1.32557044
2,12,2020,38,3,"Niger",1.11107684
1,12,2020,32,2,"Niger",0.9952503
30,11,2020,32,0,"Niger",0.89658324
29,11,2020,12,0,"Niger",0.78504657
28,11,2020,29,0,"Niger",0.78504657
27,11,2020,24,0,"Niger",0.69066939
26,11,2020,13,0,"Niger",0.66922003
25,11,2020,25,0,"Niger",0.6434808
24,11,2020,13,0,"Niger",0.59200233
23,11,2020,17,0,"Niger",0.536234
22,11,2020,11,0,"Niger",0.46759604
21,11,2020,5,0,"Niger",0.47188592
20,11,2020,4,0,"Niger",0.46759604
19,11,2020,4,0,"Niger",0.45472643
18,11,2020,11,0,"Niger",0.45043656
17,11,2020,9,0,"Niger",0.40324797
16,11,2020,6,0,"Niger",0.36892899
15,11,2020,12,1,"Niger",0.34747963
14,11,2020,7,0,"Niger",0.29600117
13,11,2020,19,0,"Niger",0.27026193
12,11,2020,7,0,"Niger",0.19304424
11,11,2020,13,0,"Niger",0.16301513
10,11,2020,0,0,"Niger",0.12011642
9,11,2020,1,0,"Niger",0.12011642
8,11,2020,12,0,"Niger",0.11582654
7,11,2020,4,0,"Niger",0.06434808
6,11,2020,1,0,"Niger",0.04718859
5,11,2020,3,0,"Niger",0.04718859
4,11,2020,0,0,"Niger",0.04289872
3,11,2020,1,0,"Niger",0.04718859
2,11,2020,1,0,"Niger",0.04718859
1,11,2020,0,0,"Niger",0.04718859
31,10,2020,1,0,"Niger",0.04718859
30,10,2020,1,0,"Niger",0.05147846
29,10,2020,0,0,"Niger",0.05576834
28,10,2020,3,0,"Niger",0.06434808
27,10,2020,0,0,"Niger",0.05576834
26,10,2020,0,0,"Niger",0.06005821
25,10,2020,0,0,"Niger",0.06005821
24,10,2020,0,0,"Niger",0.06005821
23,10,2020,1,0,"Niger",0.06005821
22,10,2020,2,0,"Niger",0.06005821
21,10,2020,1,0,"Niger",0.05147846
20,10,2020,1,0,"Niger",0.04718859
19,10,2020,1,0,"Niger",0.04289872
18,10,2020,0,0,"Niger",0.03860885
17,10,2020,2,0,"Niger",0.04718859
16,10,2020,2,0,"Niger",0.04289872
15,10,2020,2,0,"Niger",0.03431898
14,10,2020,1,0,"Niger",0.0300291
13,10,2020,1,0,"Niger",0.02573923
12,10,2020,0,0,"Niger",0.02144936
11,10,2020,0,0,"Niger",0.0300291
10,10,2020,0,0,"Niger",0.0300291
9,10,2020,1,0,"Niger",0.0300291
8,10,2020,0,0,"Niger",0.0300291
7,10,2020,0,0,"Niger",0.0300291
6,10,2020,0,0,"Niger",0.04718859
5,10,2020,0,0,"Niger",0.05147846
4,10,2020,2,0,"Niger",0.0772177
3,10,2020,1,0,"Niger",0.06863795
2,10,2020,0,0,"Niger",0.07292782
1,10,2020,1,0,"Niger",0.07292782
30,9,2020,0,0,"Niger",0.06863795
29,9,2020,0,0,"Niger",0.06863795
28,9,2020,2,0,"Niger",0.06863795
27,9,2020,0,0,"Niger",0.06863795
26,9,2020,0,0,"Niger",0.06863795
25,9,2020,1,0,"Niger",0.06863795
24,9,2020,0,0,"Niger",0.06434808
23,9,2020,4,0,"Niger",0.06434808
22,9,2020,1,0,"Niger",0.04718859
21,9,2020,6,0,"Niger",0.04718859
20,9,2020,0,0,"Niger",0.02144936
19,9,2020,2,0,"Niger",0.02144936
18,9,2020,0,0,"Niger",0.01286962
17,9,2020,0,0,"Niger",0.01286962
16,9,2020,0,0,"Niger",0.01715949
15,9,2020,0,0,"Niger",0.01715949
14,9,2020,2,0,"Niger",0.01715949
13,9,2020,0,0,"Niger",0.01286962
12,9,2020,0,0,"Niger",0.01286962
11,9,2020,0,0,"Niger",0.02144936
10,9,2020,0,0,"Niger",0.02144936
9,9,2020,0,0,"Niger",0.02144936
8,9,2020,1,0,"Niger",0.02573923
7,9,2020,0,0,"Niger",0.02144936
6,9,2020,0,0,"Niger",0.02144936
5,9,2020,0,0,"Niger",0.02144936
4,9,2020,0,0,"Niger",0.03431898
3,9,2020,1,0,"Niger",0.04289872
2,9,2020,0,0,"Niger",0.03860885
1,9,2020,0,0,"Niger",0.03860885
31,8,2020,1,0,"Niger",0.03860885
30,8,2020,0,0,"Niger",0.04289872
29,8,2020,2,0,"Niger",0.04289872
28,8,2020,0,0,"Niger",0.05147846
27,8,2020,0,0,"Niger",0.05147846
26,8,2020,1,0,"Niger",0.06434808
25,8,2020,0,0,"Niger",0.06005821
24,8,2020,0,0,"Niger",0.06005821
23,8,2020,0,0,"Niger",0.06434808
22,8,2020,3,0,"Niger",0.08150757
21,8,2020,2,0,"Niger",0.06863795
20,8,2020,0,0,"Niger",0.06434808
19,8,2020,0,0,"Niger",0.06434808
18,8,2020,0,0,"Niger",0.06434808
17,8,2020,2,0,"Niger",0.08579744
16,8,2020,0,0,"Niger",0.12440629
15,8,2020,4,0,"Niger",0.13298603
14,8,2020,0,0,"Niger",0.11582654
13,8,2020,3,0,"Niger",0.11582654
12,8,2020,0,0,"Niger",0.11153667
11,8,2020,0,0,"Niger",0.11153667
10,8,2020,1,0,"Niger",0.11153667
9,8,2020,4,0,"Niger",0.14156577
8,8,2020,0,0,"Niger",0.12440629
7,8,2020,1,0,"Niger",0.12440629
6,8,2020,0,0,"Niger",0.12869616
5,8,2020,0,0,"Niger",0.16730501
4,8,2020,5,0,"Niger",0.20162398
3,8,2020,11,0,"Niger",0.18446449
2,8,2020,2,0,"Niger",0.1372759
1,8,2020,0,0,"Niger",0.1372759
31,7,2020,0,0,"Niger",0.1372759
30,7,2020,2,0,"Niger",0.14585565
29,7,2020,0,0,"Niger",0.14156577
28,7,2020,0,0,"Niger",0.14156577
27,7,2020,8,0,"Niger",0.14156577
26,7,2020,0,0,"Niger",0.1072468
25,7,2020,0,0,"Niger",0.1072468
24,7,2020,2,0,"Niger",0.11582654
23,7,2020,9,0,"Niger",0.1072468
22,7,2020,8,0,"Niger",0.08150757
21,7,2020,1,0,"Niger",0.05147846
20,7,2020,0,0,"Niger",0.04718859
19,7,2020,2,0,"Niger",0.09437718
18,7,2020,0,0,"Niger",0.08579744
17,7,2020,2,0,"Niger",0.09008731
16,7,2020,1,1,"Niger",0.1072468
15,7,2020,0,0,"Niger",0.10295693
14,7,2020,0,0,"Niger",0.10295693
13,7,2020,0,0,"Niger",0.1072468
12,7,2020,0,0,"Niger",0.13298603
11,7,2020,2,0,"Niger",0.15872526
10,7,2020,0,0,"Niger",0.16301513
9,7,2020,3,0,"Niger",0.17588475
8,7,2020,1,0,"Niger",0.18446449
7,7,2020,0,0,"Niger",0.20162398
6,7,2020,11,0,"Niger",0.2445227
5,7,2020,0,0,"Niger",0.20162398
4,7,2020,1,0,"Niger",0.26597206
3,7,2020,6,1,"Niger",0.26168219
2,7,2020,0,0,"Niger",0.23594296
1,7,2020,0,0,"Niger",0.25310245
30,6,2020,1,0,"Niger",0.40753784
29,6,2020,6,0,"Niger",0.40324797
28,6,2020,6,0,"Niger",0.37750873
27,6,2020,3,0,"Niger",0.36034925
26,6,2020,3,0,"Niger",0.36463912
25,6,2020,5,0,"Niger",0.3517695
24,6,2020,5,0,"Niger",0.33032014
23,6,2020,10,0,"Niger",0.31316065
22,6,2020,1,0,"Niger",0.27026193
21,6,2020,15,0,"Niger",0.27884168
20,6,2020,0,0,"Niger",0.23165309
19,6,2020,0,0,"Niger",0.2445227
18,6,2020,4,1,"Niger",0.25310245
17,6,2020,36,0,"Niger",0.24023283
16,6,2020,0,0,"Niger",0.09437718
15,6,2020,0,0,"Niger",0.09437718
14,6,2020,2,1,"Niger",0.10295693
13,6,2020,4,0,"Niger",0.09866706
12,6,2020,0,0,"Niger",0.08150757
11,6,2020,0,0,"Niger",0.08150757
10,6,2020,1,0,"Niger",0.09437718
9,6,2020,0,0,"Niger",0.09437718
8,6,2020,3,0,"Niger",0.12011642
7,6,2020,4,0,"Niger",0.11582654
6,6,2020,3,0,"Niger",0.12440629
5,6,2020,2,0,"Niger",0.16730501
4,6,2020,1,0,"Niger",0.17588475
3,6,2020,2,0,"Niger",0.19733411
2,6,2020,0,1,"Niger",0.21020373
1,6,2020,2,0,"Niger",0.23165309
31,5,2020,1,0,"Niger",0.28742142
30,5,2020,0,0,"Niger",0.30029104
29,5,2020,0,0,"Niger",0.33889989
28,5,2020,3,1,"Niger",0.40753784
27,5,2020,1,1,"Niger",0.42040745
26,5,2020,6,1,"Niger",0.51049476
25,5,2020,2,0,"Niger",0.53194412
24,5,2020,6,1,"Niger",0.54910361
23,5,2020,13,0,"Niger",0.60916182
22,5,2020,4,2,"Niger",0.61345169
21,5,2020,6,3,"Niger",0.6434808
20,5,2020,5,0,"Niger",0.64777067
19,5,2020,5,1,"Niger",0.66064028
18,5,2020,15,3,"Niger",0.66064028
17,5,2020,4,0,"Niger",0.65635041
16,5,2020,9,1,"Niger",0.6735099
15,5,2020,16,1,"Niger",0.6735099
14,5,2020,6,2,"Niger",0.63061118
13,5,2020,22,1,"Niger",0.62203144
12,5,2020,11,0,"Niger",0.56197323
11,5,2020,6,1,"Niger",0.536234
10,5,2020,20,1,"Niger",0.56197323
9,5,2020,14,2,"Niger",0.4890454
8,5,2020,11,4,"Niger",0.47188592
7,5,2020,7,0,"Niger",0.46330617
6,5,2020,8,1,"Niger",0.46330617
5,5,2020,5,1,"Niger",0.4289872
4,5,2020,14,1,"Niger",0.43756694
3,5,2020,8,2,"Niger",0.41611758
2,5,2020,9,1,"Niger",0.43327707
1,5,2020,6,0,"Niger",0.47188592
30,4,2020,4,1,"Niger",0.55339348
29,4,2020,8,2,"Niger",0.5962922
28,4,2020,5,0,"Niger",0.65635041
27,4,2020,12,2,"Niger",0.71640862
26,4,2020,3,3,"Niger",0.82794529
25,4,2020,10,0,"Niger",1.04243889
24,4,2020,9,2,"Niger",1.11965658
23,4,2020,7,2,"Niger",1.37275903
22,4,2020,0,0,"Niger",1.61728173
21,4,2020,7,0,"Niger",1.72452853
20,4,2020,9,1,"Niger",1.99050059
19,4,2020,12,1,"Niger",2.22644355
18,4,2020,18,3,"Niger",2.26934227
17,4,2020,25,1,"Niger",2.2950815
16,4,2020,14,0,"Niger",2.1878347
15,4,2020,22,1,"Niger",2.35942958
14,4,2020,19,1,"Niger",2.2650524
13,4,2020,38,1,"Niger",2.22644355
12,4,2020,53,0,"Niger",2.06342842
11,4,2020,28,0,"Niger",1.8360652
10,4,2020,68,0,"Niger",1.71594879
9,4,2020,64,0,"Niger",1.43710711
8,4,2020,25,1,"Niger",1.1625553
7,4,2020,69,0,"Niger",1.07675786
6,4,2020,64,5,"Niger",0.78504657
5,4,2020,22,0,"Niger",0.51049476
4,4,2020,24,0,"Niger",0.41611758
3,4,2020,0,0,"Niger",0.31745053
2,4,2020,54,2,"Niger",NA
1,4,2020,0,0,"Niger",NA
31,3,2020,10,2,"Niger",NA
30,3,2020,0,0,"Niger",NA
29,3,2020,0,0,"Niger",NA
28,3,2020,0,0,"Niger",NA
27,3,2020,3,0,"Niger",NA
26,3,2020,0,0,"Niger",NA
25,3,2020,5,1,"Niger",NA
24,3,2020,1,0,"Niger",NA
23,3,2020,0,0,"Niger",NA
22,3,2020,0,0,"Niger",NA
21,3,2020,1,0,"Niger",NA
14,12,2020,418,3,"Nigeria",2.86768346
13,12,2020,617,4,"Nigeria",2.700489
12,12,2020,796,0,"Nigeria",2.44820451
11,12,2020,675,6,"Nigeria",2.17452312
10,12,2020,474,2,"Nigeria",1.92273623
9,12,2020,550,1,"Nigeria",1.78539793
8,12,2020,390,1,"Nigeria",1.59531375
7,12,2020,318,0,"Nigeria",1.4291145
6,12,2020,310,1,"Nigeria",1.34800529
5,12,2020,324,0,"Nigeria",1.31615873
4,12,2020,343,2,"Nigeria",1.22609267
3,12,2020,77,1,"Nigeria",1.12806497
2,12,2020,326,3,"Nigeria",1.20718377
1,12,2020,145,0,"Nigeria",1.12060093
30,11,2020,82,2,"Nigeria",1.12657216
29,11,2020,110,0,"Nigeria",1.16140434
28,11,2020,246,2,"Nigeria",1.16239954
27,11,2020,169,0,"Nigeria",1.11761531
26,11,2020,198,0,"Nigeria",1.13901222
25,11,2020,168,1,"Nigeria",1.13005538
24,11,2020,56,1,"Nigeria",1.12209374
23,11,2020,155,1,"Nigeria",1.14100263
22,11,2020,246,1,"Nigeria",1.213155
21,11,2020,143,0,"Nigeria",1.12010333
20,11,2020,146,2,"Nigeria",1.15991153
19,11,2020,236,0,"Nigeria",1.17683002
18,11,2020,152,0,"Nigeria",1.13652421
17,11,2020,157,0,"Nigeria",1.12906017
16,11,2020,152,0,"Nigeria",1.08676395
15,11,2020,112,0,"Nigeria",1.06636225
14,11,2020,156,1,"Nigeria",1.09124238
13,11,2020,212,0,"Nigeria",1.09820881
12,11,2020,180,2,"Nigeria",1.06735746
11,11,2020,152,2,"Nigeria",1.05093657
10,11,2020,94,4,"Nigeria",1.03153007
9,11,2020,300,0,"Nigeria",1.04397014
8,11,2020,59,0,"Nigeria",0.92554073
7,11,2020,223,0,"Nigeria",0.9200671
6,11,2020,180,0,"Nigeria",0.84741713
5,11,2020,155,3,"Nigeria",0.82651782
4,11,2020,137,4,"Nigeria",0.76780072
3,11,2020,72,1,"Nigeria",0.73545656
2,11,2020,111,2,"Nigeria",0.75834628
1,11,2020,162,0,"Nigeria",0.76929353
31,10,2020,170,3,"Nigeria",0.74491101
30,10,2020,150,2,"Nigeria",0.83945549
29,10,2020,147,4,"Nigeria",0.76481511
28,10,2020,113,3,"Nigeria",0.78073839
27,10,2020,119,2,"Nigeria",0.83646988
26,10,2020,62,1,"Nigeria",0.85886199
25,10,2020,48,0,"Nigeria",0.90911985
24,10,2020,77,2,"Nigeria",0.94046881
23,10,2020,138,2,"Nigeria",0.9772914
22,10,2020,37,0,"Nigeria",0.95987531
21,10,2020,72,0,"Nigeria",1.01859241
20,10,2020,118,0,"Nigeria",1.04148212
19,10,2020,133,2,"Nigeria",1.04247733
18,10,2020,113,4,"Nigeria",1.00515714
17,10,2020,360,3,"Nigeria",1.02854446
16,10,2020,0,0,"Nigeria",0.91210546
15,10,2020,179,0,"Nigeria",0.98823865
14,10,2020,225,1,"Nigeria",0.99918591
13,10,2020,164,0,"Nigeria",0.98027701
12,10,2020,163,0,"Nigeria",0.96634414
11,10,2020,111,2,"Nigeria",0.94793285
10,10,2020,151,0,"Nigeria",0.96037291
9,10,2020,103,0,"Nigeria",0.99122427
8,10,2020,155,0,"Nigeria",1.00217152
7,10,2020,118,0,"Nigeria",0.98027701
6,10,2020,120,0,"Nigeria",1.00913796
5,10,2020,58,0,"Nigeria",1.04645815
4,10,2020,160,1,"Nigeria",1.06586465
3,10,2020,126,0,"Nigeria",1.08029512
2,10,2020,153,0,"Nigeria",1.12756736
1,10,2020,201,1,"Nigeria",1.11662011
30,9,2020,187,0,"Nigeria",1.07929992
29,9,2020,136,3,"Nigeria",1.03103247
28,9,2020,126,2,"Nigeria",1.02904206
27,9,2020,136,3,"Nigeria",1.00565474
26,9,2020,213,1,"Nigeria",1.0175972
25,9,2020,125,0,"Nigeria",1.00515714
24,9,2020,111,2,"Nigeria",1.04098452
23,9,2020,176,0,"Nigeria",1.07332869
22,9,2020,195,2,"Nigeria",1.13304099
21,9,2020,97,3,"Nigeria",1.11313689
20,9,2020,189,1,"Nigeria",1.1146297
19,9,2020,221,1,"Nigeria",1.10119443
18,9,2020,131,2,"Nigeria",1.06885026
17,9,2020,126,3,"Nigeria",1.06536705
16,9,2020,90,5,"Nigeria",1.11015127
15,9,2020,132,1,"Nigeria",1.18429405
14,9,2020,79,4,"Nigeria",1.18976768
13,9,2020,160,2,"Nigeria",1.21912623
12,9,2020,188,1,"Nigeria",1.26391046
11,9,2020,197,5,"Nigeria",1.24997759
10,9,2020,176,3,"Nigeria",1.29924024
9,9,2020,296,6,"Nigeria",1.32163236
8,9,2020,155,4,"Nigeria",1.29973784
7,9,2020,100,3,"Nigeria",1.38233987
6,9,2020,162,3,"Nigeria",1.49280763
5,9,2020,156,3,"Nigeria",1.71125515
4,9,2020,124,21,"Nigeria",1.80281402
3,9,2020,216,4,"Nigeria",1.97797011
2,9,2020,239,10,"Nigeria",2.16556627
1,9,2020,143,0,"Nigeria",2.2506563
31,8,2020,138,2,"Nigeria",2.3869994
30,8,2020,250,0,"Nigeria",2.46661581
29,8,2020,160,0,"Nigeria",2.503936
28,8,2020,296,1,"Nigeria",2.58803083
27,8,2020,221,3,"Nigeria",2.62634622
26,8,2020,252,3,"Nigeria",2.74179001
25,8,2020,321,2,"Nigeria",2.82688005
24,8,2020,322,5,"Nigeria",2.81145437
23,8,2020,601,1,"Nigeria",2.86867866
22,8,2020,340,4,"Nigeria",2.79503349
21,8,2020,476,7,"Nigeria",2.84628655
20,8,2020,593,4,"Nigeria",2.78557904
19,8,2020,410,4,"Nigeria",2.71790509
18,8,2020,417,2,"Nigeria",2.66515922
17,8,2020,298,1,"Nigeria",2.60096849
16,8,2020,325,1,"Nigeria",2.60395411
15,8,2020,329,7,"Nigeria",2.63430787
14,8,2020,373,10,"Nigeria",2.700489
13,8,2020,453,0,"Nigeria",2.75423008
12,8,2020,423,6,"Nigeria",2.72984755
11,8,2020,290,5,"Nigeria",2.82986566
10,8,2020,437,3,"Nigeria",3.00800738
9,8,2020,453,6,"Nigeria",3.06672448
8,8,2020,443,6,"Nigeria",3.05926044
7,8,2020,354,3,"Nigeria",3.13290561
6,8,2020,457,17,"Nigeria",3.25730625
5,8,2020,304,14,"Nigeria",3.30010007
4,8,2020,288,8,"Nigeria",3.43544796
3,8,2020,304,5,"Nigeria",3.57179106
2,8,2020,386,4,"Nigeria",3.6971869
1,8,2020,462,1,"Nigeria",3.83004678
31,7,2020,481,5,"Nigeria",3.89871593
30,7,2020,404,5,"Nigeria",3.95544262
29,7,2020,624,8,"Nigeria",4.07436963
28,7,2020,648,2,"Nigeria",3.99425562
27,7,2020,555,2,"Nigeria",3.96788268
26,7,2020,438,11,"Nigeria",3.97584432
25,7,2020,591,12,"Nigeria",4.0883025
24,7,2020,604,20,"Nigeria",4.08034086
23,7,2020,543,8,"Nigeria",4.02809259
22,7,2020,576,4,"Nigeria",3.98679158
21,7,2020,562,12,"Nigeria",3.95046659
20,7,2020,556,11,"Nigeria",3.95693543
19,7,2020,653,6,"Nigeria",3.9509642
18,7,2020,600,3,"Nigeria",3.92608407
17,7,2020,595,9,"Nigeria",3.8534341
16,7,2020,643,6,"Nigeria",3.86885978
15,7,2020,463,10,"Nigeria",3.94200735
14,7,2020,595,4,"Nigeria",3.9907724
13,7,2020,571,16,"Nigeria",3.97634192
12,7,2020,664,15,"Nigeria",3.93603612
11,7,2020,575,20,"Nigeria",3.99326041
10,7,2020,499,5,"Nigeria",4.04749909
9,7,2020,460,15,"Nigeria",4.09477133
8,7,2020,503,15,"Nigeria",4.18881821
7,7,2020,575,9,"Nigeria",4.16344048
6,7,2020,544,11,"Nigeria",4.21320074
5,7,2020,603,6,"Nigeria",4.15945966
4,7,2020,454,12,"Nigeria",4.18832061
3,7,2020,626,13,"Nigeria",4.29430995
2,7,2020,790,13,"Nigeria",4.35352465
1,7,2020,561,17,"Nigeria",4.25251134
30,6,2020,566,8,"Nigeria",4.21718156
29,6,2020,490,7,"Nigeria",4.22066477
28,6,2020,779,4,"Nigeria",4.17737335
27,6,2020,684,5,"Nigeria",4.03903985
26,6,2020,594,7,"Nigeria",4.0106765
25,6,2020,649,9,"Nigeria",4.05396792
24,6,2020,452,8,"Nigeria",3.93454331
23,6,2020,675,7,"Nigeria",4.03953745
22,6,2020,436,12,"Nigeria",3.86040053
21,6,2020,661,19,"Nigeria",3.76933927
20,6,2020,667,12,"Nigeria",3.63399138
19,6,2020,745,6,"Nigeria",3.46530411
18,6,2020,587,14,"Nigeria",3.26875111
17,6,2020,490,31,"Nigeria",3.1493265
16,6,2020,573,4,"Nigeria",3.02542346
15,6,2020,403,13,"Nigeria",2.94729987
14,6,2020,501,8,"Nigeria",2.89953002
13,6,2020,627,12,"Nigeria",2.92540535
12,6,2020,681,5,"Nigeria",2.80598074
11,6,2020,409,17,"Nigeria",2.55767707
10,6,2020,663,4,"Nigeria",2.54772502
9,6,2020,315,7,"Nigeria",2.35515284
8,6,2020,253,12,"Nigeria",2.31235902
7,6,2020,389,9,"Nigeria",2.34221517
6,6,2020,328,10,"Nigeria",2.28051246
5,6,2020,350,8,"Nigeria",2.23921145
4,6,2020,347,1,"Nigeria",2.23373782
3,6,2020,241,15,"Nigeria",2.19840804
2,6,2020,416,12,"Nigeria",2.190944
1,6,2020,307,14,"Nigeria",2.09142349
31,5,2020,553,12,"Nigeria",2.10684917
30,5,2020,387,2,"Nigeria",1.91925301
29,5,2020,182,5,"Nigeria",1.86750235
28,5,2020,389,5,"Nigeria",1.87198077
27,5,2020,276,16,"Nigeria",1.76997225
26,5,2020,229,7,"Nigeria",1.70528392
25,5,2020,313,5,"Nigeria",1.71175275
24,5,2020,265,0,"Nigeria",1.67940858
23,5,2020,245,10,"Nigeria",1.66647092
22,5,2020,339,11,"Nigeria",1.73663288
21,5,2020,276,8,"Nigeria",1.75753218
20,5,2020,226,1,"Nigeria",1.71722638
19,5,2020,216,9,"Nigeria",1.67841338
18,5,2020,338,6,"Nigeria",1.69234625
17,5,2020,176,5,"Nigeria",1.60874902
16,5,2020,283,4,"Nigeria",1.62964833
15,5,2020,191,3,"Nigeria",1.60725622
14,5,2020,184,6,"Nigeria",1.61372505
13,5,2020,146,8,"Nigeria",1.61969628
12,5,2020,242,7,"Nigeria",1.6440788
11,5,2020,248,15,"Nigeria",1.55550555
10,5,2020,239,11,"Nigeria",1.47738195
